13536523-n	ind:def	reaksi kimia yang terjadi karena pengaruh cahaya
13536661-n	ind:def	pelepasan atau penyerapan kuanta di atas suatu tingkat energi tertentu
13536794-n	ind:def	proses menghasilkan gambar suatu obyek di atas permukaan yang sensitif cahaya
13537176-n	ind:def	proses di mana permukaan cetakan dihasilkan dengan metode fotografi
13537429-n	ind:def	pembentukan senyawa dengan bantuan energi cahaya
13537622-n	ind:def	deposisi pigmen pada hewan atau tumbuhan atau manusia
13537761-n	ind:def	proses di mana sel tertentu dapat membungkus dan memasukkan tetesan cairan
13537894-n	ind:def	pembentukan lubang-lubang kecil pada suatu permukaan karena dampak korosi
13538080-n	ind:def	pembentukan plasenta dalam rahim
13538182-n	ind:def	proses erosi yang menghasilkan suatu permukaan datar
13538757-n	ind:def	proses kimia mengkombinasikan beberapa monomer membentuk suatu senyawa polimer
13538996-n	ind:def	peningkatan jumlah orang yang tinggal pada suatu wilayah atau negara
13539143-n	ind:def	peningkatan secara tajam dan mendadak jumlah relatif suatu populasi
13539262-n	ind:def	umpan balik dalam fasa dengan memperbesar input (masukan)
13539422-n	ind:def	pengaruh sinergistik dari dua obat yang diberikan secara bersamaan
13539585-n	ind:def	proses mengidentifikasi mineral atau kristal
13540199-n	ind:def	proses pembentukan suatu endapan kimia
13540429-n	ind:def	ejakulasi pada tahap awal keasyikan seksual
13540610-n	ind:def	proses menyelamatkan bahan organik dari kehancuran
13540791-n	ind:def	operasi yang mengontrol pencetakan atau tampilan informasi
13540975-n	ind:def	pemrosesan data di mana pelaksanaan ditentukan oleh suatu sistem prioritas
13541491-n	ind:def	proses di mana orang terlibat dalam suatu aktivitas demi bayaran
13541798-n	ind:def	mekanisme pertahanan di mana sifat dan emosi kita mengacu pada seseorang
13541975-n	ind:def	pertumbuhan dengan penggandaan cepat bagian-bagian
13542114-n	ind:def	peningkatan cepat dalam jumlah (khususnya senjata mematikan)
13542374-n	ind:def	tahap pertama dari mitosis
13542474-n	ind:def	tahap pertama dari meiosis
13542688-n	ind:def	hidrolisis protein menjadi peptida dan asam amino
13542947-n	ind:def	suatu proses yang diasumsikan terjadi pada teori psikoanalitik
13543093-n	ind:def	istilah umum untuk asal-muasal dan perkembangan hampir semua aspek pikiran
13543231-n	ind:def	perkembangan ketidakteraturan pada kehidupan seseorang akibat faktor psikologis
13543418-n	ind:def	perolehan keterampilan aktivitas mental dan motorik secara progresif
13543564-n	ind:def	proses di mana kepribadian dan perilaku seksual menjadi matang
13543871-n	ind:def	aliran air ludah yang berlebihan
13543968-n	ind:def	peningkatan secara cepat dan berlimpah
13544279-n	ind:def	proses untuk reaksi kimia pada suhu tinggi
13544433-n	ind:def	peningkatan dengan faktor empat
13544537-n	ind:def	penggelembungan di sekitar mikro-organisme setelah bereaksi dengan antibodi
13544783-n	ind:def	proses memperlihatkan tanda-tanda kehidupan
13545036-n	ind:def	pemanasan suatu gedung via radiasi dari panel berisi air panas/pemanas elektrik
13545184-n	ind:def	emisi spontan aliran partikel atau sinar elektromagnetik pada peluruhan nuklir
13545382-n	ind:def	pembuatan gambar pada permukaan sensitif atas gelombang radio dengan radiasi
13545627-n	ind:def	pemecahan molekul sebagai akibat radiasi
13545845-n	ind:def	pemulihan yang kentara pada kekuatan atau semangat selama sakit
13546169-n	ind:def	motivasi kita sesungguhnya ditutupi oleh aksi/perasaan yang tidak mengancam
13546416-n	ind:def	seseorang yang secara tak sadar membangun sikap dan perilaku berlawanan
13546768-n	ind:def	metode melahirkan alami yang berasumsi nyeri karena pengaruh psikologis
13547048-n	ind:def	pemrosesan data yang cukup untuk menyesuaikan dengan proses di luar
13547199-n	ind:def	proses pemurnian suatu bahan dengan distilasi
13547380-n	ind:def	deposisi satu deposit ke lainnya
13547677-n	ind:def	proses penambahan elektron kepada atom atau ion
13547925-n	ind:def	mengisi lagi dengan mengganti yang telah terpakai
13548105-n	ind:def	proses menghilangkan bahan-bahan pencemar
13548350-n	ind:def	inflasi mata uang setelah suatu periode deflasi; mengembalikan sistem ke kondisi sebelumnya
13548531-n	ind:def	proses pendinginan atau pembekuan untuk tujuan pengawetan
13548734-n	ind:def	pertumbuhan baru dari jaringan yang aus atau bagian tubuh yang rusak
13549105-n	ind:def	kemampuan suatu embrio awal untuk tetap tumbuh normal setelah strukturnya rusak
13549311-n	ind:def	kembalinya suatu sistem secara eksponensial ke keseimbangan setelah gangguan
13549488-n	ind:def	pemanjangan secara gradual dari otot yang tidak aktif atau serat otot
13549672-n	ind:def	proses pembebasan atau pelepasan sesuatu
13549916-n	ind:def	proses di mana DNA membuat salinan dirinya sebelum pembelahan sel
13550089-n	ind:def	mekanisme pertahanan yang melindungi dari dorongan/ide yang menggelisahkan
13550755-n	ind:def	pembentukan jaringan retakan atau kerutan pada emulsi fotografi
13550940-n	ind:def	operasi mengakses informasi dari memori komputer
13551117-n	ind:def	penarikan informasi dari basis data yang tidak terkoneksi; situasi ketika harus keluar dari suatu basis data dan masuk ke basis data lain
13551396-n	ind:def	proses penggunaan atau pemanfaatan lagi
13551617-n	ind:def	proses di mana suatu sistem dapat melalui suatu kondisi bila sistem dibalik
13551823-n	ind:def	pengerasan otot yang terjadi 2-4 jam setelah kematian
13551965-n	ind:def	pencapaian suatu kualitas yang diinginkan dengan tidak diganggu sekian lama
13552124-n	ind:def	proses penghujaman akar dan memulai pertumbuhan
13552528-n	ind:def	proses keluarnya air ludah
13552644-n	ind:def	gerakan terlontar partikel pasir/tanah ketika ditransportasikan suatu fluida
13552858-n	ind:def	reaksi kimia di mana ester dipanaskan dengan alkali (basa)
13553083-n	ind:def	proses penerjemahan fotografi ke bentuk dijital agar bisa dikenali komputer
13553251-n	ind:def	proses fisik di mana partikel terhambur acak akibat tabrakan
13553418-n	ind:def	reproduksi aseksual dengan pembelahan beberapa kali
13553560-n	ind:def	operasi yang menentukan apakah satu atau lebih item memiliki sifat yang dicari
13553758-n	ind:def	emisi elektron dari suatu permukaan yang dihujani energi tinggi elektron primer
13553916-n	ind:def	proses organik pembentukan dan pelepasan beberapa bahan
13554121-n	ind:def	pemisahan pasangan alela selama meiosis sehingga muncul pada gamet yang berbeda
13554343-n	ind:def	proses menjadi sangat sensitif terhadap suatu peristiwa atau situasi
13554586-n	ind:def	aksi pembentukan suatu senyawa stabil dengan ion/atom/molekul dan tak bereaksi
13554800-n	ind:def	pelaksanaan berurutan suatu operasi setelah operasi lainnya
13554984-n	ind:def	pemrosesan berurutan dengan dua atau lebih unit pemrosesan
13555101-n	ind:def	budi daya ulat sutera untuk memperoleh bahan mentah sutera
13555240-n	ind:def	reproduksi yang melibatkan penggabungan gamet jantan dan betina
13555446-n	ind:def	proses melayani untuk menentukan bentuk sesuatu
13555599-n	ind:def	proses di mana sesuatu dirontokkan
13555775-n	ind:def	istilah kasar untuk buang air besar
13555915-n	ind:def	proses menyerap atau menghilangkan energi/bahan dari suatu sistem
13556151-n	ind:def	penurunan nilai atau kesehatan
13556249-n	ind:def	penurunan tenaga yang ditransmisikan dalam suatu sistem mekanis karena gangguan
13556377-n	ind:def	penurunan dari suatu standar penampilan atau prestasi
13556893-n	ind:def	uap panas mengandung partikel halus karbon hasil pembakaran
13557158-n	ind:def	proses menjadi lembek dan jenuh akibat direndam dalam air/cairan lain
13557451-n	ind:def	proses yang terjadi pada pembentukan kelompok-kelompok orang
13558003-n	ind:def	pengikisan tanah oleh aliran air
13558125-n	ind:def	proses kimia di mana molekul pelarut dan yang dilarutkan membentuk senyawa baru
13558325-n	ind:def	proses pembuatan natirum karbonat dari natrium klorida
13558490-n	ind:def	proses di mana suatu bahan menahan bahan lain
13558696-n	ind:def	operasi yang memisahkan item ke dalam kelompok menurut kriteria tertentu
13558953-n	ind:def	proses di mana energi/bahan memasuki suatu sistem
13559177-n	ind:def	sumber keberadaan sesuatu atau dari mana dia diturunkan
13559509-n	ind:def	suatu reaksi nuklir di mana inti yang dibombardir pecah menjadi banyak partikel
13559782-n	ind:def	adaptasi struktural beberapa bagian tubuh untuk suatu fungsi tertentu
13560079-n	ind:def	evolusi suatu spesies biologi
13560191-n	ind:def	suatu perubahan yang cepat dan terus-menerus dalam ekonomi
13560586-n	ind:def	pembakaran suatu bahan akibat dari proses oksidasi internal
13560738-n	ind:def	suatu periode pertumbuhan ekonomi yang lambat
13560911-n	ind:def	proses adopsi (atau dipaksa adopsi) kebijakan dan praktek Joseph Stalin
13561198-n	ind:def	proses stokastik di mana distribusi peubah acak sama untuk semua peubah variabel
13561396-n	ind:def	pembuatan baja dari bahan besi baja
13561521-n	ind:def	proses menjadi kaku atau keras
13561719-n	ind:def	pengaruh suatu dorongan (pada syaraf atau organ)
13561896-n	ind:def	proses penyertaan peubah acak tergantung pada peubah variabel (biasanya waktu)
13562133-n	ind:def	proses penyimpanan informasi pada memori komputer/pita magentik/cakram
13562680-n	ind:def	proses geologi di mana satu lempengan kulit bumi ditekan ke samping dan bawah
13562862-n	ind:def	pergantian suatu komunitas oleh lainnya pada suatu ekosistem
13563139-n	ind:def	tidak cukup hanya satu
13563382-n	ind:def	penumpukan suatu lapisan geologi di atas lainnya
13563522-n	ind:def	penawaran barang dan jasa untuk dijual
13563647-n	ind:def	kegagalan mengembangkan beberapa bagian atau organ
13563746-n	ind:def	proses evolusi yang menghasilkan organisme terbaik beradaptasi dengan lingkungan
13563948-n	ind:def	pertumbuhan bersama-sama anggota tubuh atau struktur
13564045-n	ind:def	pasangan berdampingan antara kromosom betina dan jantan pada awal meiosis
13564215-n	ind:def	penggabungan bentuk-bentuk yang aslinya berbeda
13564501-n	ind:def	operasi yang mulainya dapat diperkirakan dengan sebuah jam
13564639-n	ind:def	pemisahan cairan dari suatu gel yang disebabkan kontraksi
13564795-n	ind:def	pemendekan dua huruf hidup menjadi suatu diftong (suara gabungan)
13564910-n	ind:def	kerja sama dua unsur menghasilkan suatu efek yang lebih besar
13565201-n	ind:def	kontraksi kromatin ke satu sisi inti selama profase dari meiosis
13565379-n	ind:def	proses pembuatan suatu senyawa kimia
13565622-n	ind:def	proses pigmentasi kulit yang menghitamkan akibat paparan sinar ultraviolet
13565781-n	ind:def	pemunculan gigi bayi pada gusi
13566041-n	ind:def	tahap akhir meiosis di mana kromosom pindah ke ujung berlawanan dari spindle inti
13566212-n	ind:def	proses di mana tingkat panas badan/medium berubah
13566436-n	ind:def	pertumbuhan cacat pada embrio
13566535-n	ind:def	proses di mana panas mengubah sesuatu dari bentuk padat menjadi cair
13566928-n	ind:def	emisi elektron dari bahan yang sangat panas
13567063-n	ind:def	pembekuan jaringan oleh panas (seperti arus listrik)
13567344-n	ind:def	operasi atas fungsi untuk memperoleh nilai batas suatu fungsi
13567515-n	ind:def	proses pemecahan dan pelarutan gumpalan darah
13567627-n	ind:def	fermentasi alkohol pada suhu tinggi yang cukup membawa sel ragi ke puncak cairan
13567960-n	ind:def	proses pemindahan satu kelompok asam amino dari satu senyawa ke senyawa lain
13568109-n	ind:def	proses perpindahan tempat suatu kelompok asam amino dalam suatu senyawa kimia
13568238-n	ind:def	proses organik di mana rangkaian DNA pada suatu gen disalin ke dalam mRNA; proses suatu rangkaian dasar RNA pembawa pesan disintesa ke pola DNA pelengkap
13568524-n	ind:def	proses transduser menerima dan mengembalikan energi dalam bentuk berbeda
13568796-n	ind:def	proses transfer bahan genetik dari satu sel ke sel lain oleh plasmid
13568983-n	ind:def	informasi genetik tersandi dalam RNA pembawa pesan menentukan formasi protein
13569464-n	ind:def	pertukaran bagian-bagian dari kromosom
13569664-n	ind:def	transportasi bahan terlarut dalam suatu tumbuhan
13569774-n	ind:def	emisi uap air dari daun tumbuhan
13569905-n	ind:def	pelepasan gas melalui saluran halus karena perbedaan tekanan/suhu
13570072-n	ind:def	proses pengeluaran uap air melalui kulit atau lendir membran
13570236-n	ind:def	pertukaran molekul (dan energi kinetik dan momentum) melewati batas lapisan
13570472-n	ind:def	pelipatgandaan dengan faktor tiga
13570574-n	ind:def	proses organik di mana jaringan menggembung karena akumulasi cairan di dalamnya
13570783-n	ind:def	proses pembentukan bisul/borok
13570923-n	ind:def	sentrifugasi pada kecepatan sangat tinggi
13571041-n	ind:def	pemrosesan film yang tidak memadai sehingga kurang kontras
13571365-n	ind:def	proses penyembuhan melalui pertumbuhan bersama pinggiran luka atau tulang patah
13571580-n	ind:def	proses penyerapan atau penggunaan atau konsumsi
13571763-n	ind:def	proses sosial di mana kota-kota tumbuh dan masyarakatnya menjadi lebih urban
13571943-n	ind:def	kebelet buang air kecil
13572226-n	ind:def	keluarnya air seni dari anus
13572324-n	ind:def	proses menjadikan beragam atau menjadi beragam
13572860-n	ind:def	proses organik di mana jaringan tubuh menjadi vaskular dan mengembangkan kapiler
13573057-n	ind:def	proses pertumbuhan pada tanaman
13573181-n	ind:def	pembentukan lepuh di dalam atau di bawah kulit
13573368-n	ind:def	satu masalah menimbulkan masalah lain yang justru memperburuk yang pertama
13573666-n	ind:def	proses di mana fermentasi mengubah sari anggur menjadi anggur
13573805-n	ind:def	proses menjadi transparan (seperti kaca)
13573915-n	ind:def	perlakuan terhadap karet dengan belerang pada suhu tinggi untuk mengeraskan
13574193-n	ind:def	proses di mana tanah atau kerikil tercuci oleh air
13574452-n	ind:def	proses menjadi kesia-siaan
13574582-n	ind:def	proses menjadi terbiasa atau beralih ke kebiasaan peradaban Barat
13574928-n	ind:def	pemrosesan cepat dan efisien atas data linguistik guna komposisi dan penyuntingan
13575109-n	ind:def	tahap kedua profase pada meiosis
13575226-n	ind:def	perkembangan dan penyebaran penyakit infeksi (terutama karena jamur)
13575433-n	ind:def	proses di mana suatu agen menyebabkan bahan organik terurai ke bahan sederhana
13577934-n	ind:def	sistem desimal bobot dan ukuran berdasarkan meter dan kilogram
13578140-n	ind:def	sistem pengukuran berdasarkan cm
13578267-n	ind:def	sistem unit pengukuran metrik lengkap
13578830-n	ind:def	sistem bea cukai amerika serikat
13579287-n	ind:def	sistem pengukuran informasi berdasarkan probabilitas
13579679-n	ind:def	(Ilmu komputer) kecepatan transmisi data (bit / detik) modem
13579829-n	ind:def	jumlah kayu di suatu daerah (dalam satuan cord)
13580058-n	ind:def	(Ekonomi) ukuran yang harus dimaksimalkan dalam situasi banyak pilihan
13580909-n	ind:def	(Larutan a) konsentrasi yang dinyatakan dalam setara gram zat terlarut per liter
13581218-n	ind:def	jumlah suara untuk calon atau pihak yang menerima jumlah terbesar
13581871-n	ind:def	ukuran kuantitas klorin atau halida lainnya dalam air (terutama air laut)
13583030-n	ind:def	jumlah kertas 24 atau 25 lembar
13583611-n	ind:def	derajat/tingkat racun bagi sel-sel hidup
13585819-n	ind:def	jumlah molekul dalam satu mol suatu zat (sekitar 602,250,000,000,000,000,000,000
13585997-n	ind:def	konstanta yang digunakan dalam perhitungan gas ideal
13586831-n	ind:def	rasio hambatan benda yang bergerak melalui udara
13587236-n	ind:def	ukuran induksi antara dua sirkuit
13587525-n	ind:def	rasio gaya gerak listrik yang dihasilkan dalam sirkuit
13587763-n	ind:def	(Fisika) koefisien banyaknya properti tertentu dimiliki oleh suatu zat tertentu
13588233-n	ind:def	rasio perubahan tekanan pada volume terhadap perubahan fraksional
13588381-n	ind:def	koefisien elastisitas gaya geser
13588497-n	ind:def	koefisien elastisitas untuk peregangan kawat
13588625-n	ind:def	perubahan panjang atau volume per unit perubahan suhu pada tekanan konstan
13588819-n	ind:def	radiasi energi dari permukaan
13589140-n	ind:def	ukuran resistensi terhadap aliran fluida
13589546-n	ind:def	konstanta dalam persamaan teori relativitas umum
13590079-n	ind:def	(Fisika) konstanta universal dalam persamaan gas
13590974-n	ind:def	muatan ion sama dengan biaya konstan e dikalikan dengan integer 1-15
13591123-n	ind:def	konstanta proporsionalitas energi foton frekuensi 6
13591314-n	ind:def	derajat oksidasi suatu atom
13591586-n	ind:def	(Matematika) jumlah elemen dalam set atau kelompok
13591761-n	ind:def	jumlah angka yang dihitung
13592105-n	ind:def	jumlah sel darah merah dan putih dalam sampel darah
13592219-n	ind:def	hitungan tentara tewas dalam operasi atau periode waktu
13592598-n	ind:def	(Ilmu perpustakaan) jumlah buku yang dipinjamkan oleh perpustakaan selama period
13593219-n	ind:def	salah satu angka (atau simbol) yang membentuk suatu produk
13593438-n	ind:def	faktor kuantitas yang diungkapkan dalam satu set unit
13593634-n	ind:def	nilai konstan dari rasio dua kuantitas proporsional x dan y
13593908-n	ind:def	angka dalam deret Fibonacci
13594302-n	ind:def	integer yang tidak memiliki faktor integral
13594417-n	ind:def	bilangan bulat yang habis dibagi tanpa sisa oleh setidaknya satu bilangan bulat
13594585-n	ind:def	nomor yang menyatakan pemenuhan tim atau individu dalam permainan atau kontes
13595094-n	ind:def	(Golf) satuan dari mencetak gol di golf
13595276-n	ind:def	(Golf) skor satu stroke di bawah par pada lubang
13595414-n	ind:def	angka lebih satu dari par dalam golf
13595550-n	ind:def	(Olahraga) kehilangan skorstim / individu
13595699-n	ind:def	(Golf) skor dua pukulan di atas par untuk lubang
13595844-n	ind:def	(Kriket) tidak ada skor oleh seorang batsman
13595968-n	ind:def	(Golf) skor dua pukulan di bawah par pada lubang
13596106-n	ind:def	(Golf) skor tiga stroke di bawah par pada lubang
13596422-n	ind:def	(Olahraga) skor tim atau individu yang menang
13596569-n	ind:def	skor nol dalam tenis atau squash
13596756-n	ind:def	(Golf) jumlah stroke standar yang ditetapkan untuk setiap lubang di golf
13596986-n	ind:def	catatan jumlah kemenangan versus kekalahan
13597147-n	ind:def	kuantitas dinyatakan dalam dua unit yang berbeda
13597444-n	ind:def	elemen pertama dalam serangkaian yang dapat dihitung
13597585-n	ind:def	jumlah elemen dalam satu set matematika
13598013-n	ind:def	nomor yang direpresentasikan dalam notasi floating-point
13598128-n	ind:def	nomor yang direpresentasikan dalam notasi fixed-point
13598237-n	ind:def	jumlah observasi dalam kategori statistik
13598408-n	ind:def	bilangan ganjil direpresentasikan sebagai sepuluh pangkat seratus
13598556-n	ind:def	sejumlah bilangan pokok yang direpresentasikan 1
13598715-n	ind:def	urutan dalam tabel unsur Mendeleyev
13598960-n	ind:def	nomor atom dari yang sangat ekstra stabil yang terikat inti atom
13599114-n	ind:def	selisih antara jumlah baryons dan jumlah antibaryons dalam struktur sub-atomik
13599730-n	ind:def	ukuran dari kekuatan medan magnet
13599982-n	ind:def	unit untuk mengukur percepatan
13600097-n	ind:def	unit pengukuran untuk sudut
13600404-n	ind:def	sistem satuan yang digunakan untuk mengukur wilayah
13600822-n	ind:def	unit ukuran volume atau kapasitas
13601370-n	ind:def	volume sama dengan sebuah kubus 1 inci per sisi
13601483-n	ind:def	volume sebuah kubus sama dengan satu kaki di setiap sisi
13601596-n	ind:def	satuan ukuran memori komputer
13602401-n	ind:def	unit jumlah kayu yang ditebang untuk membakar 128 kaki kubik
13602526-n	ind:def	berbagai sistem unit untuk mengukur listrik dan magnet
13602922-n	ind:def	unit untuk mengukur kekuatan ledakan
13603065-n	ind:def	satuan ukuran kekuatan fisik
13604275-n	ind:def	satuan desimal pengukuran dari sistem metrik (berdasarkan meter, kilogram, detik
13604718-n	ind:def	satuan nilai mata uang
13607187-n	ind:def	(Ilmu komputer) unit untuk mengukur kecepatan sistem komputer
13607405-n	ind:def	(Ilmu komputer) satuan ukuran kecepatan sistem komputer
13607616-n	ind:def	(Ilmu komputer) unit untuk mengukur kecepatan eksekusi CPU komputer
13607873-n	ind:def	satuan pengukuran intensitas nyeri
13607985-n	ind:def	unit ukuran gaya per satuan luas
13608207-n	ind:def	satuan ukuran untuk dicetak
13608319-n	ind:def	setiap unit pengukuran akustik
13608480-n	ind:def	satuan ukuran penggunaan telepon
13608598-n	ind:def	unit ukuran untuk suhu
13609214-n	ind:def	satuan ukuran untuk massa
13609507-n	ind:def	satuan ukuran untuk bekerja
13610162-n	ind:def	satuan dalam menghitung skor permainan
13610426-n	ind:def	(Tenis) mencetak poin pertama setelah jus
13610540-n	ind:def	(Tenis) titik akhir yang diperlukan untuk memenangkan pertandingan
13610669-n	ind:def	(Tenis) titik akhir yang dibutuhkan untuk memenangkan pertandingan
13610815-n	ind:def	(Akustik) satuan serapan akustik untuk setiap ft^2
13610987-n	ind:def	pengukuran sudut dalam radian
13611082-n	ind:def	satuan sudut yang digunakan dalam artileri
13611207-n	ind:def	ukuran busur dan sudut
13611395-n	ind:def	bagian 60 dari satu menit dari busur
13611567-n	ind:def	unit jarak sudut setara dengan 60 derajat
13611740-n	ind:def	satuan jarak sudut yang sama dengan satu seperseribu sebuah milliradian
13611884-n	ind:def	unit jarak sudut sebesar 1/1000 dari sebuah radian
13612319-n	ind:def	satu per seratus dari sudut kanan
13612427-n	ind:def	satuan jarak sudut sebesar setengah kuadran
13612550-n	ind:def	unit jarak sudut sebesar 60 derajat
13612791-n	ind:def	satuan sudut yang diadopsi di bawah System International
13612943-n	ind:def	satuan luas sama dengan satu inci per satu inci persegi
13613060-n	ind:def	unit wilayah yang sama dengan satu kaki dengan satu kaki persegi
13613177-n	ind:def	unit wilayah sama dengan satu yardspersegi
13613408-n	ind:def	wilayah seluas 640 hektar
13613592-n	ind:def	unit ukuran tanah sebesar seperempat bagian (160 hektar)
13613862-n	ind:def	satuan luas permukaan sebesar 100 meter persegi
13613985-n	ind:def	(Disingkat 'ha') satuan luas permukaan 100 Ares (atau 10.000 meter persegi)
13614256-n	ind:def	(Fisika) satuan unit penampang nuklir
13614467-n	ind:def	bekas daerah Rusia sebesar 2
13614572-n	ind:def	unit ukuran Afrika Selatan sekitar 2 hektar
13614764-n	ind:def	unit kapasitas cairan (untuk mengukur volume cairan)
13615036-n	ind:def	kapasitas untuk komoditas kering (seperti buah atau butir)
13615235-n	ind:def	unit ukuran cairan yang diadopsi di Amerika Serikat
13616054-n	ind:def	satuan kapasitas diind:definisikan dalam metrik
13616340-n	ind:def	suatu satuan ukuran kering digunakan di Mesir
13616427-n	ind:def	satuan ukuran cairan yang digunakan di beberapa negara-negara berbahasa Spanyol
13616787-n	ind:def	unit ukuran Ibrani kuno setara dengan sebuah gantang
13616926-n	ind:def	jumlah maksimum air bahwa tanah
13617046-n	ind:def	unit kapasitas Ibrani kuno setara 10 bath atau 10 ephahs
13617207-n	ind:def	satuan ukuran cairan Ibrani kuno setara 1
13617308-n	ind:def	(Pertambangan) unit volume (= 6 kaki kubik) digunakan dalam mengukur tubuh bijih
13617630-n	ind:def	seperdua belas dari are-kaki
13617713-n	ind:def	unit ukuran kayu pohon berdasarkan "board foot"
13617835-n	ind:def	volume sepotong kayu 1 kaki persegi dan tebal 1 inci
13618180-n	ind:def	unit kapasitas sebesar 80 gantang gandum
13618298-n	ind:def	9 pint Amerika Serikat
13618508-n	ind:def	satuan ukuran cairan di Amerika Serikat setara dengan 1/60 fluidram
13618629-n	ind:def	unit kapasitas / volume dalam sistem apotek setara 1/8 ons cairan
13618849-n	ind:def	satuan di Amerika Serikat : kapasitas / volume sebesar 1
13619028-n	ind:def	satuan cairan Amerika Serikatssebesar 4 ons
13619168-n	ind:def	satuan di Amerika Serikat : setara 8 ons cairan
13619307-n	ind:def	unit ukuran Amerika Serikat setara 16 ons cairan
13619475-n	ind:def	jumlah minuman keras setara seperlima galon (Amerika Serikat)
13619764-n	ind:def	(Amerika Serikat) satuan cairan setara 4 liter atau 3,785 liter
13620154-n	ind:def	unit ukuran kapasitas bahan keringsdi Amerika Serikat
13620404-n	ind:def	satuan kering (Amerika Serikat) setara 0,5 liter atau 33,6 inci kubik
13620549-n	ind:def	(Amerika Serikat) satuan kering setara 2 liter atau 67,2 inci kubik
13620713-n	ind:def	satuan ukuran kering Amerika Serikat setara 8 liter atau 537
13620871-n	ind:def	ukuran takaran kurang lebih 36 l
13621011-n	ind:def	satuan kapasitas Inggris (cair atau kering) setara 1/60th dram cairan atau 0,059
13621418-n	ind:def	satuan kapasitas/volume cair atau kering (Inggris) setara 28,416 cm^3
13621660-n	ind:def	unit kapasitas Inggris (cairan/ kering) setara 5 ons cairan atau 142,066 cm^3
13621850-n	ind:def	satuan ukuran kapasitas (Inggris) setara 4 gills atau 568,26 sentimeter kubik
13622035-n	ind:def	ukuran kapasitas Inggris (cair atau kering) sebesar 2 pint atau 1,136 liter
13622209-n	ind:def	satuan ukuran kapasitas (Inggris) setara 4 quartz atau 4,545 liter
13622451-n	ind:def	ukuran kapasitas Inggris (cair atau kering) sebesar 2 galon
13622591-n	ind:def	ukuran takaran kurang lebih 36 l
13622769-n	ind:def	(Inggris) satuan kapasitas setara 9 galon
13623054-n	ind:def	seperempat kilogram (28 pon)
13623205-n	ind:def	ukuran kapasitas Inggris untuk minuman beralkohol
13623329-n	ind:def	ukuran kapasitas (Inggris) setara 36 gantang
13623636-n	ind:def	satuan metrik volume setara satu seperseribu liter
13624190-n	ind:def	ukuran kapasitas setara 1.000 sentimeter kubik (atau sekitar 1,75 liter)
13624509-n	ind:def	satuan metrik volume atau kapasitas setara 10 liter
13624873-n	ind:def	satuan metrik volume atau kapasitas yang setara 1000 liter
13625063-n	ind:def	ukuran kapasitas setara volume sebuah kubus satu kilometer kubik
13625884-n	ind:def	suatu bit yang kecil
13626789-n	ind:def	(Ilmu komputer) suatu blok (biasanya satu sektor) yang tidak dapat menyimpan data
13627516-n	ind:def	unit informasi sebesar 1024 bit
13627810-n	ind:def	unit informasi yang setara 1000 bit
13628056-n	ind:def	unit informasi yang setara 1024 kibibytes atau 2 ^ 20 (1.048.576) bit
13628419-n	ind:def	unit informasi yang setara 1000 kilobit atau 10 ^ 6 (1.000.000) bit
13628761-n	ind:def	unit informasi yang setara 1024 mebibytes atau 2 ^ 30 (1073741824) bit
13629132-n	ind:def	unit informasi yang setara 1000 megabits atau 10 ^ 9 (1.000.000.000) bit
13629482-n	ind:def	unit informasi yang setara 1024 gibibytes atau 2 ^ 40 (1,099,511,627,776) bit
13629854-n	ind:def	unit informasi yang setara 1000 gigabit atau 10 ^ 12 (1.000.000.000.000) bit
13630213-n	ind:def	unit informasi yang setara 1024 tebibytes atau 2^50 bit
13630545-n	ind:def	unit informasi yang setara 1000 terabits atau 10^15 bit
13630864-n	ind:def	unit informasi setara 1024 pebibytes atau 2^60 bit
13631194-n	ind:def	unit informasi yang setara 1000 petabits atau 10^18 bit
13631512-n	ind:def	unit informasi yang setara 1024 exbibytes atau 2^70 bit
13631845-n	ind:def	unit informasi yang setara 1000 exabits atau 10^21 bit
13632164-n	ind:def	unit informasi yang setara 1024 zebibytes atau 2^80 bit
13632461-n	ind:def	unit informasi yang setara 1000 zettabits atau 10^24 bit
13632744-n	ind:def	ukuran kapasitas komponen sirkuit untuk menyimpan muatan
13633229-n	ind:def	ukuran kemampuan bahan untuk mengantarkan muatan listrik
13633851-n	ind:def	ukuran jumlah fluks per satuan luas penampang
13634205-n	ind:def	ukuran dari sirkuit listrik yang dapat membangkitkan kekuatan elektromotif
13634615-n	ind:def	unit ukuran gaya magnetomotive
13635108-n	ind:def	ukuran untuk tenaga listrik
13635698-n	ind:def	unit listrik berdasarkan kekuatan interaksi antara muatan listrik
13635985-n	ind:def	satuan kapasitansi setara satu milyar farad
13636286-n	ind:def	kapasitas kapasitor yang memiliki muatan sama dan berlawanan dari 1 coulomb
13636648-n	ind:def	satuan listrik setara jumlah yang ditransfer oleh arus 1ampere dalam 1 detik
13636989-n	ind:def	satuan muatan sebesar 60 coulomb
13637240-n	ind:def	satuan konduktansi setara kebalikan ohm
13637613-n	ind:def	1 per 1000 ampere
13637841-n	ind:def	satuan mantan arus listrik
13686877-n	ind:def	mata uang Inggris zaman dahulu
13705559-n	ind:def	Unit moneter di Indonesia
13766547-n	ind:def	setong penuh minuman keras
13769317-n	ind:def	senduk dan lain-lain
13774311-n	ind:def	satuan isi satu barrel
13776060-n	ind:def	jumlah yang tak terbatas
13776726-n	ind:def	jumlah yang tak terhitung
